page,time_in_video,mode,font_size,color,send_time,danmu_pool,user_hash,danmu_id,content
1,288.379,1,25,16777215,1758510327,0,490121af,1941284347512978688,犯罪成本是真的低啊
1,253.52,1,25,16777215,1758509684,0,66c3e199,1941278947682327808,？？？
1,47.187,1,25,16777215,1758508727,0,342a8ed6,1941270919473701888,喜欢干主播，互联网挣钱还是有风险的
1,252.886,1,25,16777215,1758507562,0,6054bd0b,1941261148087149824,这么轻?
1,51.867,1,25,16777215,1758506805,0,d95d2512,1941254801032117504,说实话，搞直播啥环境没数么
1,324.936,1,25,16777215,1758506777,0,44e2ca26,1941254568952327424,谁提供信息？
1,357.805,1,25,16777215,1758505550,0,61beaa52,1941244267842709760,感觉最需要思考的是为什么个人信息会这么容易被泄露啊，以至于开盒这么频繁
1,92.631,1,25,16777215,1758502432,0,bd2f04e,1941218119729500928,我还总是收到催款信息，说我网贷叫我还钱，名字是我的，但我全网没有任何网贷
1,62.063,1,25,16777215,1758502385,0,bd2f04e,1941217719819280384,我还收到一堆莫名其妙的收款信息，还叫我还债，名字是我的。但我没有网贷，每天都发！
1,35.454,1,25,16777215,1758501852,0,d5a41f8a,1941213249244972032,自己没上传但是自己去互联网的平台肯定有登记过（很多都是其他地方泄露的）
1,24.809,1,25,16777215,1758501782,0,d5a41f8a,1941212661824385792,主要还有法不责众这种，传播者也要罚
1,24.809,1,25,16777215,1758501777,0,d5a41f8a,1941212624889455616,主要还有法不责众这种，传播者也要罚
1,498.187,1,25,16777215,1758500663,0,6a4cd8bf,1941203275551039744,就这
1,271.848,1,25,16777215,1758499418,0,85644d7f,1941192830249207808,罚的还没赚得多
1,244.999,1,25,16777215,1758497276,0,6822f416,1941174868486355200,好！
1,37.597,1,25,16777215,1758496900,0,333fb8ab,1941171708892042752,个人信息怎么泄露的不言而喻，所以不要天真的以为真能保密
1,497.259,1,25,16777215,1758496541,0,2c9e0b86,1941168702179555584,有用否
1,179.449,1,25,16777215,1758495605,0,bce6b913,1941160850232662016,骗钱
1,118.046,1,25,16777215,1758495539,0,bce6b913,1941160296651905792,租房子 只要你不透露给大哥不可能给找到
1,45.706,1,25,16777215,1758492196,0,ba21ae16,1941132249475402496,不管你做任何事，就算是在官方页面进行登录都会给有心人可乘之机，在真正的有心人面前防不胜防
1,80.193,1,25,16777215,1758483377,0,b4c6ffbc,1941058273780942848,很少听到国外人被开盒一说 这个词是国内独有的吗？ 为何国外信息不会被泄露 国内却很轻易就能拿到各种个人信息 
1,29.967,1,25,16777215,1758479782,0,4b924451,1941028118194797568,好像炭炭ovo啊
1,486.834,1,25,15138834,1758477275,0,90226bf4,1941007080094002176,个人没事肯定不会自爆，想保护个人信息除了国家机关严查没别的办法，上班租房出差开房网吧太多了。
1,243.155,1,25,16777215,1758473422,0,90227306,1940974759995728128,？
1,477.2,1,25,16777215,1758470354,0,e3bf5a50,1940949030347854080,未成年人犯罪应由监护人代为处罚
1,68.713,1,25,16777215,1758469339,0,75b92801,1940940509753640960,都是垃圾
1,47.378,1,25,16777215,1758464484,0,94cba741,1940899789327824384,幸好我身份证上的地址是假的
1,291.912,1,25,16777215,1758463039,0,1f6ad06b,1940887667898881536,这些人开盒还不极端呢? 
1,0.711,1,25,16777215,1758462178,0,746b047a,1940880444006480128,woc！盒！
1,433.714,1,25,16777215,1758460496,0,61c5db02,1940866330324554240,不要情节严重，法律应该将门槛设低一点，高压态势打击
1,210.761,1,25,16777215,1758456163,0,539f1cb0,1940829983333579776,用的还是ROG
1,133.988,1,25,16777215,1758456042,0,539f1cb0,1940828966835657984,这个软件害人不浅
1,225.883,1,25,16777215,1758455410,0,9afa6a6,1940823666938591488,钓鱼执法
1,271.641,1,25,16777215,1758454133,0,770e8017,1940812958268146432,收网
1,457.3,1,25,16777215,1758449192,0,79cc3dc0,1940771506758360832,当然不担责
1,40.1,1,25,16777215,1758447724,0,4ddebe5a,1940759192516977664,不可能，不买保险？不买车？
1,153.69,1,25,16777215,1758447238,0,a73996fe,1940755117507059712,不是群组吗
1,14.778,1,25,16777215,1758447047,0,a73996fe,1940753509368781568,纸飞机
1,495.878,1,25,16777215,1758445493,0,dc4fdc2,1940740480099297024,直接处罚监护人
1,2.177,1,25,16777215,1758444927,0,57c5c0bd,1940735726744550144,诶呦我，咸叶粽不赖
1,7.564,1,25,16777215,1758444805,0,e1d42c8b,1940734708921142272,信息，需要保护
1,403.405,1,25,16777215,1758443531,0,c77493f6,1940724020450198528,人在国内就能直接抓，在国外犯的大也想办法抓
1,208.085,1,25,16777215,1758442823,0,c2a6ca18,1940718076458956800,这一句账号怎么感觉读起来好像AI
1,425.883,1,25,16777215,1758441003,0,e417ee7e,1940702813991141120,这种货色能不能判死刑唉，都形成团体作案了
1,39.921,1,25,16777215,1758439599,0,299901b1,1940691031058647552,直播需要上传身份证，我当年开过直播
1,248.504,1,25,16777215,1758439360,0,ed4b8851,1940689027833357312,缓刑
1,379.259,1,25,16777215,1758439062,0,c19f7c5d,1940686529622436352,。
1,453.614,1,25,16777215,1758439005,0,f7901f44,1940686051404870400,说不构成的你再回去认真看看
1,350.114,1,25,16777215,1758438495,0,8966f529,1940681775060153344,支持，钱赔到位
1,308.75,1,25,16777215,1758438432,0,f7901f44,1940681244405237248,主要的不是判多少，关键是这些信息从哪来的
1,69.844,1,25,16777215,1758437781,0,f7901f44,1940675784243601152,这是怎么弄到的
1,49.821,1,25,16777215,1758437732,0,f7901f44,1940675376104179968,要求提供个人信息的平台却不能保护这些信息
1,52.655,1,25,16777215,1758436974,0,ecddbfc5,1940669018881117440,不要害怕，不要受威胁，报警
1,0.946,1,25,16777215,1758436752,0,a4987df0,1940667155083950080,没这么少
1,383.793,5,25,16777215,1758436079,0,c4d501ed,1940661508183145472,弹幕发不出来
1,84.59,1,25,16777215,1758436060,0,3a6734bc,1940661351140155136,做自媒体的人都是自找的，它们不知道要面临各种困难？
1,375.224,1,25,16777215,1758435675,0,c4d501ed,1940658114915678208,公诉不是赔偿给个人的，你要么民事自诉要求赔偿，这个花费的精力和你受到的侵权损害结果是不是相等自己衡量去。
1,367.34,1,25,16777215,1758435658,0,c4d501ed,1940657976562114304,？？？
1,364.414,1,25,16777215,1758435652,0,c4d501ed,1940657921314613760,什么也发不出来
1,361.203,1,25,16777215,1758435638,0,c4d501ed,1940657804453305600,还真是探索
1,245.077,1,25,16777215,1758435540,0,c4d501ed,1940656989609113600,3年。。
1,242.274,5,25,16777215,1758435491,0,c4d501ed,1940656577770269696,？？
1,242.274,5,25,16777215,1758435484,0,c4d501ed,1940656514016877312,不应该缓刑
1,30.028,1,25,16777215,1758433985,0,cb7f3930,1940643941574217216,主祭都进去了有些人还搁这跳呢
1,33.431,1,25,16777215,1758433662,0,a7de1442,1940641233538114048,肯定上传过某个APP
1,10.44,1,25,16777215,1758432333,0,ad90ba6f,1940630079281462272,前不久也讲过一个“开盒”案例视频
1,371.62,1,25,16777215,1758431424,0,2e011527,1940622461636895232,公诉不是赔偿给个人的，你要么民事自诉要求赔偿，这个花费的精力和你受到的侵权损害结果是不是相等自己衡量去。
1,241.832,1,25,16777215,1758431250,0,2e011527,1940620998764456704,就是经济利益，奔着赚钱去的
1,344.133,1,25,16777215,1758430973,0,ff9e1a73,1940618673694472960,才10w你帮他多陪点呗
1,246.318,1,25,16777215,1758430847,0,10bb6377,1940617614733049088,好奇是怎么抓到的
1,485.834,1,25,16777215,1758430627,0,49b83bb8,1940615772091174144,犯罪成本太低了
1,64.976,1,25,16777215,1758430243,0,6b37e858,1940612551990002688,神人弹幕
1,125.19,1,25,16707842,1758429908,0,129d015d,1940609738065302784,666居然把开盒别人的人开了
1,37.313,1,25,16777215,1758429716,0,6c29a12c,1940608130489216768,监狱的椅子能坐
1,245.14,1,25,16777215,1758429653,0,26f24fd7,1940607597644572672,轻了
1,180.77,1,25,16777215,1758429652,0,2abaedfc,1940607589549206528,小飞机
1,348.219,1,25,16777215,1758429358,0,c2d1c646,1940605128139252992,处罚力度还是太轻了
1,0.214,5,25,16777215,1758429285,0,cfafef6c,1940604514764244992,《影响过轻，不予立案》
1,9.347,1,25,16777215,1758427150,0,71a7a05f,1940586601051319808,是谁不去查，好难猜啊！
1,32.545,1,25,16777215,1758427090,0,9268b876,1940586102196993792,怎么看的
1,3.354,1,25,16777215,1758426621,0,68e0b60e,1940582165264318720,我超，盒
1,487.298,1,25,16777215,1758425361,0,4e9ce2d2,1940571601733381376,这样奇葩的小孩搞不好连自己父母的信息都放网上【泄愤】，教育个屁
1,386.108,1,25,16777215,1758425233,0,4e9ce2d2,1940570522488435200,这种应该列入刑事责任
1,352.855,1,25,16777215,1758425200,0,4e9ce2d2,1940570243491903488,这种居然只能是民事责任
1,297.097,1,25,16777215,1758425141,0,4e9ce2d2,1940569748848901120,正规企业也不会用这样的人吧，不仅犯过罪还心术不正
1,257.177,1,25,16777215,1758425043,0,4e9ce2d2,1940568931085748480,留案底也好，他这辈子都是脏的
1,186.881,1,25,16777215,1758424906,0,4e9ce2d2,1940567779623408384,就是心理变态
1,134.607,1,25,16777215,1758424764,0,4e9ce2d2,1940566593138555904,所有参与开盒的人，不管你是负责开盒的还是凑热闹口嗨的，祝愿你们的家人也能享受这种待遇
1,256.611,1,25,16777215,1758424754,0,a847451b,1940566504168893952,？这也太少了吧。
1,251.847,1,25,16777215,1758422991,0,d2b4f38,1940551714625819648,……
1,145.231,1,25,16777215,1758422757,0,43d79c87,1940549756162206208,必须判刑
1,144.286,1,25,16777215,1758422592,0,f0ffc771,1940548366220331776,Telearm电报
1,496.372,1,25,16777215,1758422482,0,77c1963c,1940547450855425280,没用，我不知道举报多少了
1,11.607,1,25,16777215,1758422350,0,fa48876b,1940546342485507328,这段时间或者国庆会有他的黑料爆出来，这是公关手段，大家警惕！！他是人，也可以不完美，但是他是受害者！！（同胞可以往外发一下）
1,3.768,1,25,16777215,1758421672,0,a5879106,1940540648726450688,不可能立案的
1,248.403,1,25,16777215,1758421562,0,779c39aa,1940539726977609472,3缓4根本就不用蹲局子。。。太轻了
1,10.328,1,25,16777215,1758420063,0,a5879106,1940527157084977920,立案调查柠檬
1,282.34,1,25,16777215,1758419774,0,a11be0c6,1940524730302460416,社会危害大才判三年罚几千还缓刑...
1,70.49,1,25,16777215,1758419624,0,97f746c4,1940523476390035712,受着
1,325.212,1,25,16777215,1758419495,0,5cb3947a,1940522387380993280,判的还是不够重啊
1,21.853,1,25,16777215,1758418804,0,79ab632f,1940516595147625984,圣主
1,21.945,1,25,16777215,1758417103,0,f54e7cb1,1940502325361740544,立案
1,15.767,1,25,16777215,1758416542,0,1e029f85,1940497615846147840,盒的真该死
1,141.77,1,25,16777215,1758416365,0,4f9485af,1940496134946580224,纸飞机
1,141.478,1,25,16777215,1758416153,0,a1493be6,1940494359565460736,电报的嘛 
1,62.159,1,25,16777215,1758416130,0,ac3ffd8f,1940494161929064960,在网上那么嚣张搞威胁什么的大半是未成年
1,240.202,1,25,16777215,1758416064,0,76794e92,1940493612408756480,太轻了太轻了！根本没有任何威慑力
1,7.141,1,25,16777215,1758415694,0,871dc9db,1940490509152117504,我了纯良团建
1,174.842,1,25,16777215,1758415468,0,1e092b9,1940488606154256896,5年到10年起步，看还有谁敢？？？
1,9.508,1,25,16777215,1758415323,0,e486cdca,1940487397163408896,开盒者很会挑衅
1,30.184,1,25,16777215,1758414471,0,e1c56c5d,1940480246059358720,这个问题什么时候能解决？
1,222.265,1,25,16777215,1758413980,0,92ed1b32,1940476127873785344,多少？？？这成本是真低啊
1,75.24,1,25,16777215,1758413439,0,e1c56c5d,1940471588067578112,有个杀猪的网红就威胁过我要把我家地址发出来
1,65.427,1,25,16777215,1758413404,0,e1c56c5d,1940471297888790272,网红自己就开盒威胁别人好吧
1,243.097,1,25,16777215,1758410647,0,5030d76,1940448165916788480,不是这？
1,400.619,1,25,16646914,1758408805,0,9eb9e28f,1940432716659219456,都说了是电报群，你还想跨国执法不成？
1,242.715,1,25,16777215,1758408490,0,69dfb229,1940430070254860032,好！
1,251.034,1,25,16777215,1758407571,0,82fba331,1940422364370106624,能不能严打
1,245.547,1,25,16777215,1758402103,0,7041a15d,1940376493121563904,太少了…
1,257.724,1,25,16777215,1758394725,0,a2411485,1940314604706711552,太轻了吧
1,257.075,1,25,16777215,1758394515,0,97db0ca1,1940312844709664768,说缓刑等于不坐牢的，我送你缓刑20年可以吗
1,498.644,1,25,16777215,1758393668,0,3778ca44,1940305734323978240,我去报案过 不受理啊
1,356.452,1,25,16777215,1758393517,0,3778ca44,1940304474514566912,网络都出现那么多年了
1,249.406,1,25,16777215,1758391165,0,50611114,1940284737839099904,好
1,268.684,1,25,16777215,1758390257,0,c7320a03,1940277127828510976,这种人本来也没能力没资格考公，对渣滓来说这就是轻拿轻放了
1,247.701,1,25,16777215,1758390248,0,1dde20d9,1940277048791220992,意思就是4年内不违法，就不需要坐牢，艹
1,33.768,1,25,16777215,1758388829,0,fa4e0d33,1940265147453364480,这事难道不是出在源头的监管吗？
1,39.028,1,25,16777215,1758388821,0,a11c1bf7,1940265075428448000,没上传怎么开直播
1,250.851,1,25,16777215,1758387786,0,2457e53d,1940256398412265984,罚的好轻哦，不坐牢，造成影响这么恶劣还谋利，居然只罚几千块
1,243.804,1,25,16777215,1758387726,0,2457e53d,1940255890364570368,那不是没坐牢
1,244.451,1,25,16777215,1758387506,0,d8cfdd56,1940254046640874496,不判个10年都对不起被害者
1,70.47,1,25,16777215,1758387000,0,6a60a984,1940249801074051328,再不把“盒狗”按死在地里迟早出大事
1,14.621,1,25,16777215,1758386491,0,aade2314,1940245532153222400,6
1,31.58,1,25,16777215,1758386466,0,87dee999,1940245323695838208,115声线
1,457.904,1,25,16777215,1758385883,0,fdf7fa46,1940240433246729216,当然
1,207.061,1,25,16777215,1758385709,0,fdf7fa46,1940238969057294848,APP
1,245.054,1,25,16777215,1758385601,0,f3c91bd,1940238065604169472,已经是属于犯罪了，都不用看坐几年，这辈子都是下水道老鼠了
1,32.72,1,25,16777215,1758384326,0,f7354384,1940227368082360320,吓得我赶紧买个mate70
1,252.385,1,25,16777215,1758383759,0,6c83072a,1940222612571898624,太短了
1,37.359,1,25,16777215,1758383024,0,f272c8e0,1940216451038884864,开直播就得上传吧
1,250.368,1,25,16777215,1758381593,0,3750adf4,1940204445867144704,太少了
1,386.553,1,25,16777215,1758381298,0,fafde82c,1940201972528032512,《教子有方》
1,4.495,1,25,16777215,1758381079,0,faa195eb,1940200136194064640,立案立案
1,352.587,1,25,16777215,1758381079,0,67840550,1940200135195689216,处罚力度这么轻。
1,47.633,1,25,16777215,1758380699,0,c2a852c,1940196942131472896,不是弹幕都没长脑吗？
1,247.804,1,25,16777215,1758380570,0,ee18cb64,1940195867433317120,说实话，造成的伤害和社会恐慌完全可以死刑
1,41.819,1,25,16777215,1758380541,0,191b58d7,1940195622972226816,另外你这个满族服饰挺好看
1,143.88,1,25,16777215,1758380457,0,f9e13e0,1940194916609648640,纸飞机
1,130.56,1,25,16777215,1758380439,0,f9e13e0,1940194764004114176,纸飞机、line
1,284.228,1,25,16777215,1758380288,0,f73271f5,1940193494413151232,社会危害大，但是判很轻
1,15.54,1,25,16777215,1758380121,0,2bdb6895,1940192096183589120,纸飞机？
1,375.065,1,25,16777215,1758379668,0,4d0dbfa3,1940188301219325440,惩罚成本太低了
1,0.0,5,25,16777215,1758379564,0,e46d20dc,1940187421136771072,乱纪
1,260.415,1,25,16777215,1758379563,0,50502601,1940187417277634816,因为真正提供信息的人在境外，不是他们几个
1,3.351,5,25,14811775,1758379546,0,e46d20dc,1940187276785729792,张元英
1,2.151,5,25,16707842,1758379539,0,e46d20dc,1940187211002120960,zyy
1,43.51,5,18,15138834,1758379491,0,3f9595c2,1940186811335364608,tmd有的人能给你ai换你发到某些上面，开盒能把你学校信息啥都一起开出来，标题再把你信息写上去，给你造谣
1,244.623,1,25,16777215,1758379477,0,4ec8a0fe,1940186690790686976,判轻了
1,35.803,5,25,15138834,1758379445,0,3f9595c2,1940186425929023488,tmd有的人能给你ai换你发到某些上面，开盒能把你学校信息啥都一起开出来，标题再把你信息写上去，给你造谣
1,44.851,1,25,16777215,1758379319,0,50502601,1940185368569835264,先进他们家业主群，和家人单位的工作群闹一闹
1,4.524,1,25,16777215,1758378693,0,8785304a,1940180120262567936,我们道法老师也给我们讲了这件事情诶
1,353.297,1,25,16777215,1758378553,0,9e5381d9,1940178941285361408,这和美国交保释金有什么区别
1,1.01,1,25,16777215,1758378500,0,220cab55,1940178503308417280,平台方放纵对立造谣泼脏水的言论，就是在推动开盒网暴！
1,250.769,1,25,16777215,1758378322,0,f2540be5,1940177007938271488,这挺重的了，撞死人都差不多是这个年数
1,252.42,1,25,16777215,1758378205,0,9aebb225,1940176025842078208,就这点代价，太轻了，值得铤而走险
1,24.432,1,25,16777215,1758378100,0,dc98de53,1940175140365794304,那咋了？
1,370.313,1,25,16777215,1758377826,0,39ceee98,1940172845636505856,警花漂亮
1,349.352,1,25,16777215,1758377797,0,39ceee98,1940172599070255360,别才10万了  一般人还不好拿出10万块 真当自己富哥富姐啊
1,38.427,1,25,16777215,1758377177,0,4d5f1634,1940167397428952320,这个时间节点 嗯
1,253.111,1,25,16777215,1758377166,0,7316518a,1940167310153461248,那那个女生有没有被保护好
1,118.16,1,25,16777215,1758377012,0,a4327dae,1940166018928884480,好听好看
1,41.52,1,25,16707842,1758376601,0,eae4b405,1940162573098412800,这些人没人性
1,24.64,1,25,16707842,1758376562,0,eae4b405,1940162240699880704,不要让色鬼逍遥法外！
1,251.145,1,25,16777215,1758376425,0,299fc0a7,1940161093540617472,怎么不判5年以上？
1,245.396,1,25,16777215,1758376411,0,af9834e6,1940160979296561920,好，就该这样
1,7.0,1,25,16707842,1758376380,0,eae4b405,1940160712245153280,天理昭昭，不是不报是日子未到！
1,138.625,1,25,16777215,1758376234,0,624b74df,1940159494747879168,哈哈哈
1,13.092,1,25,16777215,1758376145,0,624b74df,1940158747557505024,哈哈哈哈哈
1,240.46,1,25,16777215,1758376143,0,465cd4a4,1940158726275653376,这个牟利了 外边的根本管不住
1,258.807,1,25,16777215,1758375435,0,27b0d3c,1940152785748664320,判太轻了
1,186.877,1,25,16777215,1758375297,0,94cbe6a2,1940151634714248960,吃太饱了
1,148.678,1,25,16777215,1758375186,0,d483db04,1940150696716773376,电报
1,2.447,1,25,16777215,1758374750,0,b34f23ac,1940147041699371264,这就是违法犯罪行为，跟抢劫，强健那些没有区别！！！
1,31.02,1,25,16707842,1758374730,0,eae4b405,1940146876159119104,喷香水女人
1,210.771,1,25,16646914,1758374713,0,f70125cb,1940146730625139456,《猎奇》
1,9.24,1,25,16707842,1758374676,0,eae4b405,1940146419122607872,太没阴德了
1,5.64,1,25,16777215,1758374639,0,b5701388,1940146114053892864,立案
1,0.575,1,25,16777215,1758374550,0,ce38b39b,1940145364447862016,去年就拍过BV1rJ4m1M7Mo
1,34.089,1,25,16777215,1758374398,0,4aa5a3ac,1940144087609122048,不可能没上传过
1,249.898,1,25,16777215,1758374396,0,89f44a3a,1940144069884395520,太轻了吧
1,246.017,1,25,16777215,1758374228,0,be32b396,1940142665437917440,还是判得太轻了
1,17.34,1,25,16777215,1758374175,0,5ee37f55,1940142218468223744,弹幕咋这么急呢
1,494.368,1,25,16777215,1758374055,0,8932d931,1940141210937449984,现在的小孩搞党同伐异那套太恐怖了
1,11.062,1,25,16777215,1758373931,0,734fce8a,1940140175003185920,）
1,273.061,1,25,16777215,1758373881,0,5d61e70d,1940139752938584320,所有群里的人都应该被惩罚才行啊
1,186.006,1,25,16777215,1758373759,0,57176936,1940138726156336896,达到它想象中的“复仇”目的
1,131.974,1,25,16777215,1758373691,0,57176936,1940138162081145856,果然是纸飞机
1,253.05,1,25,16777215,1758373637,0,3489ec8c,1940137707074993408,太短了
1,81.555,1,25,16777215,1758373508,0,19707dc7,1940136621530026240,毕竟网红多
1,125.99,1,25,16777215,1758373192,0,8edac38c,1940133969396483840,链接不打码？
1,248.716,1,25,16777215,1758373079,0,eb2cbb05,1940133023513192960,少了
1,10.78,1,25,16777215,1758372857,0,112d2f05,1940131164111471872,女主播是这样的
1,246.323,1,25,16777215,1758372771,0,8254eee8,1940130443865471488,罚款一交接着开
1,122.088,1,25,16777215,1758372763,0,80503fed,1940130370498989312,吃瓜吃到自己家
1,246.323,1,25,16777215,1758372756,0,8254eee8,1940130313959554816,还缓刑。。。判的太轻了吧
1,261.25,1,25,16777215,1758372642,0,a8027d6a,1940129360250556672,太轻了
1,250.132,1,25,16777215,1758372631,0,a8027d6a,1940129266180612608,九折
1,249.866,1,25,16777215,1758372623,0,1487b446,1940129199851418112,？
1,473.266,1,25,16777215,1758372586,0,71c656a0,1940128888801931776,铥
1,407.886,1,25,16777215,1758372512,0,71c656a0,1940128272037843712,难解民芬！
1,202.185,1,25,16777215,1758372503,0,c3a0c4ad,1940128190484478720,还是罚的太轻了
1,265.536,1,25,38979,1758372480,0,25900b56,1940127997688883712,真活该，愿国家加大力度
1,121.2,1,25,16777215,1758372418,0,3a691873,1940127475656960512,telegram
1,8.56,1,25,16777215,1758372327,0,91254a4b,1940126718157903104,感谢青天大老爷
1,288.995,1,25,16777215,1758372240,0,f22540f3,1940125988088705536,键盘膜不错
1,140.156,1,25,16777215,1758372118,0,826edf0f,1940124959175845632,不然呢
1,271.606,1,25,16777215,1758372060,0,71c656a0,1940124476603877376,FFFFFFF
1,192.876,1,25,16777215,1758372031,0,4a074e6,1940124235666839296,封频道有什么用
1,251.281,1,25,16777215,1758372008,0,4179ddfe,1940124039884961280,肯定不会很重那种，法律条例在那
1,136.598,1,25,16777215,1758371998,0,7bebae06,1940123953322550016,都当网红了，还能有啥隐私
1,247.704,1,25,16777215,1758371995,0,d56604db,1940123932812717824,凭什么缓刑
1,246.08,1,25,16777215,1758371979,0,d56604db,1940123798318296064,？
1,492.874,1,25,16777215,1758371929,0,1ccba55,1940123378225099776,哈哈
1,14.096,1,25,16777215,1758371801,0,d69746c6,1940122305372606464,某飞机
1,389.739,1,25,16777215,1758371796,0,988a8abd,1940122265820023040,这种喜欢玩阴的就给送进犯多人间牢房
1,378.723,1,25,16707842,1758371772,0,988a8abd,1940122058873015040,这种喜欢玩阴的就给送进进刑犯多人间牢房
1,156.322,1,25,16777215,1758371760,0,5f561289,1940121958612471040,网警:当我不用啊 看着呢
1,266.434,1,25,16777215,1758371754,0,6fc34581,1940121906695415040,这么低
1,246.014,1,25,16777215,1758371682,0,5986237,1940121309703488768,才三年也就几千块钱
1,199.211,1,25,16777215,1758371667,0,8a528401,1940121183513399040,这就不得不提腾讯QQ了
1,3.693,1,25,15138834,1758371555,0,f2a6d913,1940120238301703936,起底谁？
1,186.84,1,25,16777215,1758371547,0,34eae15,1940120177140874240,国家为什么不把他的频道封了
1,105.379,1,25,16777215,1758371528,0,8f25dee0,1940120011599823360,好那个 上次加了个网友差点就被上了
1,378.115,1,25,16777215,1758371445,0,c81f5184,1940119319531287808,张口就来上百万。你买的？
1,196.642,1,25,16777215,1758371409,0,e0b1baa3,1940119018220614144,从源头管理才是真的
1,2.196,1,25,16777215,1758371366,0,ef9d0dcf,1940118653778004736,好
1,125.9,1,25,16777215,1758371364,0,988a8abd,1940118641185999104,周扒皮
1,245.107,1,25,16777215,1758371361,0,e231042,1940118611188932096,太轻了
1,142.614,1,25,16777215,1758371344,0,e0b1baa3,1940118470603819264,是的是的
1,115.521,1,25,16707842,1758371339,0,fdd04853,1940118431102338560,别在为负债人被开盒和骚扰发声了，他们已经是法外之人了
1,102.317,1,25,16707842,1758371264,0,fdd04853,1940117799951691264,前面的，负债人的亲朋好友已经不是人了，大公司想开就开
1,25.748,1,25,16777215,1758371104,0,b47fd255,1940116458051133440,她为什么可以上外网
1,119.298,1,25,16777215,1758371040,0,33ad5d91,1940115919410263040,我虚拟机
1,123.065,1,25,16777215,1758370976,0,3f2d34ba,1940115380173315584,这毒虫不杀尽不足以让网络安全和国家安全得到保证
1,129.771,1,25,16777215,1758370937,0,757ebe66,1940115059334540288,飞机啊这是
1,246.23,1,25,16777215,1758370931,0,611e7d0b,1940115002468326144,这判决是搞笑的？
1,348.841,1,25,16777215,1758370923,0,8c1439f1,1940114935946378240,好支持
1,19.81,1,25,16777215,1758370830,0,d2f477c1,1940114155546104064,虾头男
1,246.607,1,25,16777215,1758370814,0,8c1439f1,1940114021118179072,好
1,20.14,1,25,16777215,1758370769,0,30d0eefe,1940113648010083328,炭炭？
1,153.83,1,25,16777215,1758370744,0,8628d10d,1940113435266346752,就是外网
1,399.971,1,25,16777215,1758370647,0,f998390e,1940112626847947264,境外软件，管不了
1,100.367,1,25,16777215,1758370611,0,b9d9795d,1940112317820336128,1111
1,17.665,1,25,38979,1758370596,0,fdd04853,1940112198819530240,开盒还得向阿里看齐，人家才是死猪不怕开水烫
1,260.585,1,25,16777215,1758370494,0,e4c549c9,1940111336000783872,哦 不过民事诉讼也最多罚点钱
1,250.815,1,25,16777215,1758370426,0,1f91ba03,1940110769962391040,不短了  入刑都是重罪
1,157.811,1,25,16777215,1758370387,0,1acedc00,1940110440206047488,吃太饱
1,48.4,1,25,16707842,1758370135,0,eae4b405,1940108326755586048,见色起意
1,347.518,1,25,16777215,1758370041,0,e112810c,1940107538637041920,啧，犯罪成本确实低
1,183.823,1,25,16777215,1758369964,0,aba0dbd2,1940106897487695360,扭曲
1,13.983,1,25,16777215,1758369743,0,d833692d,1940105036247921920,TG
1,246.267,1,25,16777215,1758369643,0,5b10d8d2,1940104203083721216,？
1,378.199,1,25,16777215,1758369604,0,6137e421,1940103874736617984,这个应该就是小打小闹
1,243.427,1,25,16777215,1758369501,0,5344b230,1940103006364612864,太轻了
1,244.839,1,25,16777215,1758369474,0,e9d7720f,1940102787312438528,才三年
1,35.54,1,25,16777215,1758369419,0,ee632125,1940102322919146496,可怕
1,0.745,1,25,16777215,1758369417,0,30667d25,1940102303659393536,抵制美的电器
1,1.62,1,25,16777215,1758369408,0,629010a9,1940102227264365312,tg正常发挥
1,325.104,1,25,16777215,1758369401,0,37b6b813,1940102168678383616,但是~~~~~~~~~~~
1,316.906,1,25,16777215,1758369395,0,37b6b813,1940102123539390720,这得死刑！！！！！！！！
1,214.336,1,25,16777215,1758369392,0,2433c779,1940102098482635008,这个如果是真的，那该
1,495.64,1,25,16777215,1758369372,0,3f23994b,1940101927958533632,好的知道了
1,136.866,1,25,16777215,1758369321,0,f798048e,1940101503663142656,看到蓝飞机了
1,244.121,1,25,16777215,1758369292,0,6e5d02fa,1940101256425084160,太轻。
1,17.386,1,25,16777215,1758369280,0,63729030,1940101156634898176,众望所归
1,339.285,1,25,16777215,1758369167,0,3f23994b,1940100212135689984,就这啊
1,4.144,1,25,16777215,1758369032,0,e4a6d32d,1940099072023645184,警惕北落野吧
